osm_id,ags,ort,plz,landkreis,bundesland
181765,01057018,Fahren,24253,Kreis Plön,Schleswig-Holstein
403739,08225024,Fahrenbach,74864,Neckar-Odenwald-Kreis,Baden-Württemberg
422844,01060020,Fahrenkrug,23795,Kreis Segeberg,Schleswig-Holstein
1410899,13075032,Fahrenwalde,17309,Landkreis Vorpommern-Greifswald,Mecklenburg-Vorpommern
30014,09178123,Fahrenzhausen,85777,Landkreis Freising,Bayern
1259313,07135029,Faid,56814,Landkreis Cochem-Zell,Rheinland-Pfalz
957045,09277119,Falkenberg,84326,Landkreis Rottal-Inn,Bayern
968894,09377117,Falkenberg,95685,Landkreis Tirschenreuth,Bayern
1332949,12064125,Falkenberg,16259,Landkreis Märkisch-Oderland,Brandenburg
1303469,12062128,Falkenberg/Elster,04895,Landkreis Elbe-Elster,Brandenburg
959638,09278120,Falkenfels,94350,Landkreis Straubing-Bogen,Bayern
1332950,12064128,Falkenhagen (Mark),15306,Landkreis Märkisch-Oderland,Brandenburg
1251557,12063080,Falkensee,14612,Landkreis Havelland,Brandenburg
961329,09372125,Falkenstein,93167,Landkreis Cham,Bayern
1254709,07333020,Falkenstein,67808,Donnersbergkreis,Rheinland-Pfalz
64313,15085110,Falkenstein/Harz,06333,Landkreis Harz,Sachsen-Anhalt
64313,15085110,Falkenstein/Harz,06463,Landkreis Harz,Sachsen-Anhalt
64313,15085110,Falkenstein/Harz,06543,Landkreis Harz,Sachsen-Anhalt
444321,14523120,Falkenstein/Vogtland,08223,Vogtlandkreis,Sachsen
444321,14523120,Falkenstein/Vogtland,08239,Vogtlandkreis,Sachsen
2820964,16066022,Fambach,98597,Landkreis Schmalkalden-Meiningen,Thüringen
939345,09180116,Farchant,82490,Landkreis Garmisch-Partenkirchen,Bayern
176741,01057090,Fargau-Pratjau,24256,Kreis Plön,Schleswig-Holstein
2406525,15088100,Farnstädt,06279,Saalekreis,Sachsen-Anhalt
1256955,07235021,Farschweiler,54317,Landkreis Trier-Saarburg,Rheinland-Pfalz
1079016,03357014,Farven,27446,Landkreis Rotenburg (Wümme),Niedersachsen
1797919,03351010,Faßberg,29328,Landkreis Celle,Niedersachsen
394513,09676124,Faulbach,97906,Landkreis Miltenberg,Bayern
1427272,13071032,Faulenrost,17139,Landkreis Mecklenburgische Seenplatte,Mecklenburg-Vorpommern
952359,01051030,Fedderingen,25779,Kreis Dithmarschen,Schleswig-Holstein
451704,07143222,Fehl-Ritzhausen,56472,Westerwaldkreis,Rheinland-Pfalz
382448,01055046,Fehmarn,23769,Kreis Ostholstein,Schleswig-Holstein
1302389,12068117,Fehrbellin,16818,Landkreis Ostprignitz-Ruppin,Brandenburg
1302389,12068117,Fehrbellin,16833,Landkreis Ostprignitz-Ruppin,Brandenburg
1302389,12068117,Fehrbellin,16845,Landkreis Ostprignitz-Ruppin,Brandenburg
942115,09171116,Feichten an der Alz,84550,Landkreis Altötting,Bayern
1244037,07133030,Feilbingert,67824,Landkreis Bad Kreuznach,Rheinland-Pfalz
1021692,09475123,Feilitzsch,95183,Landkreis Hof,Bayern
1152683,07232036,Feilsdorf,54636,Eifelkreis Bitburg-Prüm,Rheinland-Pfalz
932437,09188118,Feldafing,82340,Landkreis Starnberg,Bayern
418335,06535003,Feldatal,36325,Vogelsbergkreis,Hessen
317609,08315037,Feldberg,79868,Landkreis Breisgau-Hochschwarzwald,Baden-Württemberg
1419920,13071033,Feldberger Seenlandschaft,17258,Landkreis Mecklenburgische Seenplatte,Mecklenburg-Vorpommern
548501,01058050,Felde,24242,Kreis Rendsburg-Eckernförde,Schleswig-Holstein
532396,01062093,Feldhorst,23858,Kreis Stormarn,Schleswig-Holstein
959643,09278121,Feldkirchen,94351,Landkreis Straubing-Bogen,Bayern
2168242,09184118,Feldkirchen,85622,Landkreis München,Bayern
2186920,09187130,Feldkirchen-Westerham,83620,Landkreis Rosenheim,Bayern
1322602,12071074,Felixsee,03130,Landkreis Spree-Neiße,Brandenburg
1255915,07235022,Fell,54341,Landkreis Trier-Saarburg,Rheinland-Pfalz
401692,08119020,Fellbach,70734,Rems-Murr-Kreis,Baden-Württemberg
401692,08119020,Fellbach,70736,Rems-Murr-Kreis,Baden-Württemberg
349936,09677128,Fellen,97778,Landkreis Main-Spessart,Bayern
958631,09778139,Fellheim,87748,Landkreis Unterallgäu,Bayern
548489,01058051,Felm,24161,Kreis Rendsburg-Eckernförde,Schleswig-Holstein
548489,01058051,Felm,24214,Kreis Rendsburg-Eckernförde,Schleswig-Holstein
548489,01058051,Felm,24244,Kreis Rendsburg-Eckernförde,Schleswig-Holstein
452193,06634003,Felsberg,34587,Schwalm-Eder-Kreis,Hessen
421920,07132030,Fensdorf,57580,Landkreis Altenkirchen,Rheinland-Pfalz
962182,09376125,Fensterbach,92269,Landkreis Schwandorf,Bayern
1410797,13075033,Ferdinandshof,17379,Landkreis Vorpommern-Greifswald,Mecklenburg-Vorpommern
2393748,16061031,Ferna,37339,Landkreis Eichsfeld,Thüringen
418621,06531004,Fernwald,35463,Landkreis Gießen,Hessen
1163512,07232037,Ferschweiler,54668,Eifelkreis Bitburg-Prüm,Rheinland-Pfalz
64626,09574123,Feucht,90537,Landkreis Nürnberger Land,Bayern
534090,09571145,Feuchtwangen,91555,Landkreis Ansbach,Bayern
1108076,07232222,Feuerscheid,54597,Eifelkreis Bitburg-Prüm,Rheinland-Pfalz
1075990,07233023,Feusdorf,54584,Landkreis Vulkaneifel,Rheinland-Pfalz
1071014,09472138,Fichtelberg,95686,Landkreis Bayreuth,Bayern
390787,08127102,Fichtenau,74579,Landkreis Schwäbisch Hall,Baden-Württemberg
391364,08127023,Fichtenberg,74427,Landkreis Schwäbisch Hall,Baden-Württemberg
1332897,12064130,Fichtenhöhe,15306,Landkreis Märkisch-Oderland,Brandenburg
1303813,12062134,Fichtwald,04936,Landkreis Elbe-Elster,Brandenburg
176737,01057020,Fiefbergen,24217,Kreis Plön,Schleswig-Holstein
418138,07132031,Fiersbach,57635,Landkreis Altenkirchen,Rheinland-Pfalz
2796535,08116077,Filderstadt,70794,Landkreis Esslingen,Baden-Württemberg
2796535,08116077,Filderstadt,71111,Landkreis Esslingen,Baden-Württemberg
536241,07141042,Filsen,56341,Rhein-Lahn-Kreis,Rheinland-Pfalz
1187427,03457008,Filsum,26849,Landkreis Leer,Niedersachsen
1269809,07135030,Filz,56766,Landkreis Cochem-Zell,Rheinland-Pfalz
1424148,13071034,Fincken,17209,Landkreis Mecklenburgische Seenplatte,Mecklenburg-Vorpommern
1253879,07333021,Finkenbach-Gersweiler,67822,Donnersbergkreis,Rheinland-Pfalz
2020633,13072031,Finkenthal,17179,Landkreis Rostock,Mecklenburg-Vorpommern
2402383,15084132,Finne,06647,Burgenlandkreis,Sachsen-Anhalt
2402403,15084133,Finneland,06647,Burgenlandkreis,Sachsen-Anhalt
163177,05966012,Finnentrop,57413,Kreis Olpe,Nordrhein-Westfalen
933966,09181120,Finning,86923,Landkreis Landsberg am Lech,Bayern
957089,09773150,Finningen,89435,Landkreis Dillingen an der Donau,Bayern
934744,09177118,Finsing,85464,Landkreis Erding,Bayern
1322947,12062140,Finsterwalde,03238,Landkreis Elbe-Elster,Brandenburg
357073,03357015,Fintel,27389,Landkreis Rotenburg (Wümme),Niedersachsen
2012929,03457009,Firrel,26835,Landkreis Leer,Niedersachsen
1256028,07235025,Fisch,54439,Landkreis Trier-Saarburg,Rheinland-Pfalz
968903,09772141,Fischach,86850,Landkreis Augsburg,Bayern
1245111,07134025,Fischbach,55743,Landkreis Birkenfeld,Rheinland-Pfalz
1248683,07335007,Fischbach,67693,Landkreis Kaiserslautern,Rheinland-Pfalz
935958,09182114,Fischbachau,83730,Landkreis Miesbach,Bayern
1251116,07340011,Fischbach bei Dahn,66996,Landkreis Südwestpfalz,Rheinland-Pfalz
1171871,07232038,Fischbach-Oberraden,54675,Eifelkreis Bitburg-Prüm,Rheinland-Pfalz
452421,06432007,Fischbachtal,64405,Landkreis Darmstadt-Dieburg,Hessen
957925,09780121,Fischen im Allgäu,87538,Landkreis Oberallgäu,Bayern
453019,08317029,Fischerbach,77716,Ortenaukreis,Baden-Württemberg
1130302,08336024,Fischingen,79592,Landkreis Lörrach,Baden-Württemberg
450219,01061028,Fitzbek,25579,Kreis Steinburg,Schleswig-Holstein
1475323,01053029,Fitzen,21514,Kreis Herzogtum Lauenburg,Schleswig-Holstein
534271,09571146,Flachslanden,91604,Landkreis Ansbach,Bayern
538922,07141043,Flacht,65558,Rhein-Lahn-Kreis,Rheinland-Pfalz
386919,09673123,Fladungen,97650,Landkreis Rhön-Grabfeld,Bayern
415721,07132032,Flammersfeld,57632,Landkreis Altenkirchen,Rheinland-Pfalz
1286647,15083230,Flechtingen,39345,Landkreis Börde,Sachsen-Anhalt
1286647,15083230,Flechtingen,39356,Landkreis Börde,Sachsen-Anhalt
1286647,15083230,Flechtingen,39359,Landkreis Börde,Sachsen-Anhalt
557144,01058052,Fleckeby,24357,Kreis Rendsburg-Eckernförde,Schleswig-Holstein
410495,08125030,Flein,74223,Landkreis Heilbronn,Baden-Württemberg
2808128,08436032,Fleischwangen,88373,Landkreis Ravensburg,Baden-Württemberg
1252491,07337025,Flemlingen,76835,Landkreis Südliche Weinstraße,Rheinland-Pfalz
27020,01001000,Flensburg,24937,,Schleswig-Holstein
27020,01001000,Flensburg,24939,,Schleswig-Holstein
27020,01001000,Flensburg,24941,,Schleswig-Holstein
27020,01001000,Flensburg,24943,,Schleswig-Holstein
27020,01001000,Flensburg,24944,,Schleswig-Holstein
1108044,07232223,Fleringen,54597,Eifelkreis Bitburg-Prüm,Rheinland-Pfalz
454874,06631008,Flieden,36103,Landkreis Fulda,Hessen
1152701,07232039,Fließem,54636,Eifelkreis Bitburg-Prüm,Rheinland-Pfalz
1334103,12073157,Flieth-Stegelitz,17268,Landkreis Uckermark,Brandenburg
553468,01058053,Flintbek,24220,Kreis Rendsburg-Eckernförde,Schleswig-Holstein
2186921,09187131,Flintsbach am Inn,83126,Landkreis Rosenheim,Bayern
162283,14522140,Flöha,09557,Landkreis Mittelsachsen,Sachsen
1138608,16066023,Floh-Seligenthal,98593,Landkreis Schmalkalden-Meiningen,Thüringen
1248577,07331024,Flomborn,55234,Landkreis Alzey-Worms,Rheinland-Pfalz
1248586,07331025,Flonheim,55237,Landkreis Alzey-Worms,Rheinland-Pfalz
535931,06435008,Flörsbachtal,63639,Main-Kinzig-Kreis,Hessen
414751,06436004,Flörsheim,65439,Main-Taunus-Kreis,Hessen
1248703,07331023,Flörsheim-Dalsheim,67592,Landkreis Alzey-Worms,Rheinland-Pfalz
450115,06440007,Florstadt,61197,Wetteraukreis,Hessen
1059461,09374121,Floß,92685,Landkreis Neustadt an der Waldnaab,Bayern
1059451,09374122,Flossenbürg,92696,Landkreis Neustadt an der Waldnaab,Bayern
1432665,03158014,Flöthe,38312,Landkreis Wolfenbüttel,Niedersachsen
943737,08325070,Fluorn-Winzeln,78737,Landkreis Rottweil,Baden-Württemberg
1258640,07231033,Flußbach,54516,Landkreis Bernkastel-Wittlich,Rheinland-Pfalz
418867,07132033,Fluterschen,57614,Landkreis Altenkirchen,Rheinland-Pfalz
548574,01058054,Fockbek,24787,Kreis Rendsburg-Eckernförde,Schleswig-Holstein
1246621,07336025,Föckelberg,66887,Landkreis Kusel,Rheinland-Pfalz
2714341,16077005,Fockendorf,04617,Landkreis Altenburger Land,Thüringen
423186,01060021,Föhrden-Barl,25563,Kreis Segeberg,Schleswig-Holstein
1255882,07235026,Föhren,54343,Landkreis Trier-Saarburg,Rheinland-Pfalz
1245054,07134026,Fohren-Linden,55777,Landkreis Birkenfeld,Rheinland-Pfalz
907194,08216013,Forbach,76596,Landkreis Rastatt,Baden-Württemberg
1080467,09474126,Forchheim,91301,Landkreis Forchheim,Bayern
1124264,08316013,Forchheim,79362,Landkreis Emmendingen,Baden-Württemberg
376921,08126028,Forchtenberg,74670,Hohenlohekreis,Baden-Württemberg
962452,09779146,Forheim,86735,Landkreis Donau-Ries,Bayern
8439259,16072024,Föritztal,96524,Landkreis Sonneberg,Thüringen
420583,07132034,Forst,57537,Landkreis Altenkirchen,Rheinland-Pfalz
659811,08215021,Forst,76694,Landkreis Karlsruhe,Baden-Württemberg
1249972,07332017,Forst an der Weinstraße,67147,Landkreis Bad Dürkheim,Rheinland-Pfalz
1266507,07135031,Forst (Eifel),56754,Landkreis Cochem-Zell,Rheinland-Pfalz
934759,09177119,Forstern,85659,Landkreis Erding,Bayern
1269738,07135032,Forst (Hunsrück),56858,Landkreis Cochem-Zell,Rheinland-Pfalz
929820,09175118,Forstinning,85661,Landkreis Ebersberg,Bayern
1322605,12071076,Forst (Lausitz) - Baršć,03149,Landkreis Spree-Neiße,Brandenburg
418141,07132035,Forstmehren,57635,Landkreis Altenkirchen,Rheinland-Pfalz
1248579,07331026,Framersheim,55234,Landkreis Alzey-Worms,Rheinland-Pfalz
349418,09677129,Frammersbach,97833,Landkreis Main-Spessart,Bayern
1253781,07335009,Frankelbach,67737,Landkreis Kaiserslautern,Rheinland-Pfalz
443586,06635010,Frankenau,35110,Landkreis Waldeck-Frankenberg,Hessen
443587,06635011,Frankenberg,35066,Landkreis Waldeck-Frankenberg,Hessen
411424,14522150,Frankenberg/Sachsen,09669,Landkreis Mittelsachsen,Sachsen
1946809,16072023,Frankenblick,96528,Landkreis Sonneberg,Thüringen
2856993,16071019,Frankendorf,99441,Landkreis Weimarer Land,Thüringen
1249988,07332018,Frankeneck,67468,Landkreis Bad Dürkheim,Rheinland-Pfalz
1799472,03358009,Frankenfeld,27336,Landkreis Heidekreis,Niedersachsen
390791,08127103,Frankenhardt,74586,Landkreis Schwäbisch Hall,Baden-Württemberg
2536214,16066024,Frankenheim/Rhön,98634,Landkreis Schmalkalden-Meiningen,Thüringen
2900653,16063028,Frankenroda,99826,Wartburgkreis,Thüringen
1186702,07335010,Frankenstein,67468,Landkreis Kaiserslautern,Rheinland-Pfalz
1307627,14625140,Frankenthal,01909,Landkreis Bautzen,Sachsen
62573,07311000,Frankenthal (Pfalz),67227,,Rheinland-Pfalz
318229,09678130,Frankenwinheim,97447,Landkreis Schweinfurt,Bayern
62400,06412000,Frankfurt am Main,60306,,Hessen
62400,06412000,Frankfurt am Main,60308,,Hessen
62400,06412000,Frankfurt am Main,60310,,Hessen
62400,06412000,Frankfurt am Main,60311,,Hessen
62400,06412000,Frankfurt am Main,60313,,Hessen
62400,06412000,Frankfurt am Main,60314,,Hessen
62400,06412000,Frankfurt am Main,60316,,Hessen
62400,06412000,Frankfurt am Main,60318,,Hessen
62400,06412000,Frankfurt am Main,60320,,Hessen
62400,06412000,Frankfurt am Main,60322,,Hessen
62400,06412000,Frankfurt am Main,60323,,Hessen
62400,06412000,Frankfurt am Main,60325,,Hessen
62400,06412000,Frankfurt am Main,60326,,Hessen
62400,06412000,Frankfurt am Main,60327,,Hessen
62400,06412000,Frankfurt am Main,60329,,Hessen
62400,06412000,Frankfurt am Main,60385,,Hessen
62400,06412000,Frankfurt am Main,60386,,Hessen
62400,06412000,Frankfurt am Main,60388,,Hessen
62400,06412000,Frankfurt am Main,60389,,Hessen
62400,06412000,Frankfurt am Main,60431,,Hessen
62400,06412000,Frankfurt am Main,60433,,Hessen
62400,06412000,Frankfurt am Main,60435,,Hessen
62400,06412000,Frankfurt am Main,60437,,Hessen
62400,06412000,Frankfurt am Main,60438,,Hessen
62400,06412000,Frankfurt am Main,60439,,Hessen
62400,06412000,Frankfurt am Main,60486,,Hessen
62400,06412000,Frankfurt am Main,60487,,Hessen
62400,06412000,Frankfurt am Main,60488,,Hessen
62400,06412000,Frankfurt am Main,60489,,Hessen
62400,06412000,Frankfurt am Main,60528,,Hessen
62400,06412000,Frankfurt am Main,60529,,Hessen
62400,06412000,Frankfurt am Main,60549,,Hessen
62400,06412000,Frankfurt am Main,60594,,Hessen
62400,06412000,Frankfurt am Main,60596,,Hessen
62400,06412000,Frankfurt am Main,60598,,Hessen
62400,06412000,Frankfurt am Main,60599,,Hessen
62400,06412000,Frankfurt am Main,65929,,Hessen
62400,06412000,Frankfurt am Main,65931,,Hessen
62400,06412000,Frankfurt am Main,65933,,Hessen
62400,06412000,Frankfurt am Main,65934,,Hessen
62400,06412000,Frankfurt am Main,65936,,Hessen
62523,12053000,Frankfurt (Oder),15230,,Brandenburg
62523,12053000,Frankfurt (Oder),15232,,Brandenburg
62523,12053000,Frankfurt (Oder),15234,,Brandenburg
62523,12053000,Frankfurt (Oder),15236,,Brandenburg
451780,06437007,Fränkisch-Crumbach,64407,Odenwaldkreis,Hessen
1252556,07337026,Frankweiler,76833,Landkreis Südliche Weinstraße,Rheinland-Pfalz
374149,13073024,Franzburg,18461,Landkreis Vorpommern-Rügen,Mecklenburg-Vorpommern
1256089,07235027,Franzenheim,54316,Landkreis Trier-Saarburg,Rheinland-Pfalz
2186922,09187132,Frasdorf,83112,Landkreis Rosenheim,Bayern
959171,09276121,Frauenau,94258,Landkreis Regen,Bayern
1246408,07134027,Frauenberg,55776,Landkreis Birkenfeld,Rheinland-Pfalz
1314279,12066064,Frauendorf,01945,Landkreis Oberspreewald-Lausitz,Brandenburg
929916,09175119,Frauenneuharting,83553,Landkreis Ebersberg,Bayern
2778366,16074019,Frauenprießnitz,07774,Saale-Holzland-Kreis,Thüringen
416543,14522170,Frauenstein,09623,Landkreis Mittelsachsen,Sachsen
934761,09177120,Fraunberg,85447,Landkreis Erding,Bayern
417077,14524060,Fraureuth,08427,Landkreis Zwickau,Sachsen
168477,05362024,Frechen,50226,Rhein-Erft-Kreis,Nordrhein-Westfalen
1250500,07334005,Freckenfeld,76872,Landkreis Germersheim,Rheinland-Pfalz
1471099,01053030,Fredeburg,23909,Kreis Herzogtum Lauenburg,Schleswig-Holstein
445844,03359017,Fredenbeck,21717,Landkreis Stade,Niedersachsen
6680431,03254042,Freden (Leine),31084,Landkreis Hildesheim,Niedersachsen
1332959,12064136,Fredersdorf-Vogelsdorf,15370,Landkreis Märkisch-Oderland,Brandenburg
422731,01060022,Fredesdorf,23826,Kreis Segeberg,Schleswig-Holstein
1124270,08316054,Freiamt,79348,Landkreis Emmendingen,Baden-Württemberg
416561,14522180,Freiberg,09599,Landkreis Mittelsachsen,Sachsen
405309,08118078,Freiberg am Neckar,71691,Landkreis Ludwigsburg,Baden-Württemberg
446465,03359018,Freiburg (Elbe),21729,Landkreis Stade,Niedersachsen
62768,08311000,Freiburg im Breisgau,79098,,Baden-Württemberg
62768,08311000,Freiburg im Breisgau,79100,,Baden-Württemberg
62768,08311000,Freiburg im Breisgau,79102,,Baden-Württemberg
62768,08311000,Freiburg im Breisgau,79104,,Baden-Württemberg
62768,08311000,Freiburg im Breisgau,79106,,Baden-Württemberg
62768,08311000,Freiburg im Breisgau,79108,,Baden-Württemberg
62768,08311000,Freiburg im Breisgau,79110,,Baden-Württemberg
62768,08311000,Freiburg im Breisgau,79111,,Baden-Württemberg
62768,08311000,Freiburg im Breisgau,79112,,Baden-Württemberg
62768,08311000,Freiburg im Breisgau,79114,,Baden-Württemberg
62768,08311000,Freiburg im Breisgau,79115,,Baden-Württemberg
62768,08311000,Freiburg im Breisgau,79117,,Baden-Württemberg
2389087,16065018,Freienbessingen,99713,Kyffhäuserkreis,Thüringen
2395882,16061032,Freienhagen,37318,Landkreis Eichsfeld,Thüringen
2456189,16074021,Freienorla,07768,Saale-Holzland-Kreis,Thüringen
418342,06535004,Freiensteinau,36399,Vogelsbergkreis,Hessen
1149279,01059182,Freienwill,24991,Kreis Schleswig-Flensburg,Schleswig-Holstein
535900,06435009,Freigericht,63579,Main-Kinzig-Kreis,Hessen
1028559,09371121,Freihung,92271,Landkreis Amberg-Sulzbach,Bayern
941757,09172118,Freilassing,83395,Landkreis Berchtesgadener Land,Bayern
1244012,07133031,Frei-Laubersheim,55546,Landkreis Bad Kreuznach,Rheinland-Pfalz
533581,07143018,Freilingen,56244,Westerwaldkreis,Rheinland-Pfalz
1248570,07331027,Freimersheim,55234,Landkreis Alzey-Worms,Rheinland-Pfalz
1252445,07337027,Freimersheim (Pfalz),67482,Landkreis Südliche Weinstraße,Rheinland-Pfalz
1249951,07332019,Freinsheim,67098,Landkreis Bad Dürkheim,Rheinland-Pfalz
1249951,07332019,Freinsheim,67251,Landkreis Bad Dürkheim,Rheinland-Pfalz
533582,07143019,Freirachdorf,56244,Westerwaldkreis,Rheinland-Pfalz
1250344,07334006,Freisbach,67361,Landkreis Germersheim,Rheinland-Pfalz
1184605,10046111,Freisen,66629,Landkreis St. Wendel,Saarland
30005,09178124,Freising,85354,Landkreis Freising,Bayern
30005,09178124,Freising,85356,Landkreis Freising,Bayern
1675312,03251018,Freistatt,27259,Landkreis Diepholz,Niedersachsen
455475,14628110,Freital,01705,Landkreis Sächsische Schweiz-Osterzgebirge,Sachsen
1446659,03154005,Frellstedt,38373,Landkreis Helmstedt,Niedersachsen
962608,09779147,Fremdingen,86742,Landkreis Donau-Ries,Bayern
1077545,09471131,Frensdorf,96158,Landkreis Bamberg,Bayern
2006789,03454012,Freren,49832,Landkreis Emsland,Niedersachsen
2010625,03454013,Fresenburg,49762,Landkreis Emsland,Niedersachsen
1403983,01054032,Fresendelf,25876,Kreis Nordfriesland,Schleswig-Holstein
939487,01051032,Frestedt,25727,Kreis Dithmarschen,Schleswig-Holstein
1248789,07331028,Frettenheim,67596,Landkreis Alzey-Worms,Rheinland-Pfalz
2813425,16061033,Fretterode,37318,Landkreis Eichsfeld,Thüringen
163255,05970016,Freudenberg,57258,Kreis Siegen-Wittgenstein,Nordrhein-Westfalen
401777,08128039,Freudenberg,97896,Main-Tauber-Kreis,Baden-Württemberg
1028556,09371122,Freudenberg,92272,Landkreis Amberg-Sulzbach,Bayern
1256032,07235028,Freudenburg,54450,Landkreis Trier-Saarburg,Rheinland-Pfalz
935838,08237028,Freudenstadt,72250,Landkreis Freudenstadt,Baden-Württemberg
405783,08118016,Freudental,74392,Landkreis Ludwigsburg,Baden-Württemberg
2403718,15084135,Freyburg (Unstrut),06632,Burgenlandkreis,Sachsen-Anhalt
1028819,09373126,Freystadt,92342,Landkreis Neumarkt in der Oberpfalz,Bayern
958977,09272118,Freyung,94078,Landkreis Freyung-Grafenau,Bayern
2795772,08116020,Frickenhausen,72636,Landkreis Esslingen,Baden-Württemberg
163053,09679131,Frickenhausen a.Main,97252,Landkreis Würzburg,Bayern
2806598,08435015,Frickingen,88699,Bodenseekreis,Baden-Württemberg
1231980,08327016,Fridingen an der Donau,78567,Landkreis Tuttlingen,Baden-Württemberg
941659,09189118,Fridolfing,83413,Landkreis Traunstein,Bayern
395731,09771130,Friedberg,86316,Landkreis Aichach-Friedberg,Bayern
393689,06440008,Friedberg (Hessen),61169,Wetteraukreis,Hessen
1187676,03462005,Friedeburg,26446,Landkreis Wittmund,Niedersachsen
2831119,16066025,Friedelshausen,98634,Landkreis Schmalkalden-Meiningen,Thüringen
1249961,07332020,Friedelsheim,67159,Landkreis Bad Dürkheim,Rheinland-Pfalz
975240,09377118,Friedenfels,95688,Landkreis Tirschenreuth,Bayern
319270,08315039,Friedenweiler,79877,Landkreis Breisgau-Hochschwarzwald,Baden-Württemberg
275074,06632006,Friedewald,36289,Landkreis Hersfeld-Rotenburg,Hessen
421956,07132036,Friedewald,57520,Landkreis Altenkirchen,Rheinland-Pfalz
1384839,12067137,Friedland,15848,Landkreis Oder-Spree,Brandenburg
1399098,03159013,Friedland,37133,Landkreis Göttingen,Niedersachsen
1419709,13071035,Friedland,17098,Landkreis Mecklenburgische Seenplatte,Mecklenburg-Vorpommern
2800107,16067019,Friedrichroda,99894,Landkreis Gotha,Thüringen
417339,06434002,Friedrichsdorf,61273,Hochtaunuskreis,Hessen
417339,06434002,Friedrichsdorf,61381,Hochtaunuskreis,Hessen
447161,01051033,Friedrichsgabekoog,25764,Kreis Dithmarschen,Schleswig-Holstein
556604,01058055,Friedrichsgraben,24799,Kreis Rendsburg-Eckernförde,Schleswig-Holstein
2783849,08435016,Friedrichshafen,88045,Bodenseekreis,Baden-Württemberg
2783849,08435016,Friedrichshafen,88046,Bodenseekreis,Baden-Württemberg
2783849,08435016,Friedrichshafen,88048,Bodenseekreis,Baden-Württemberg
556628,01058056,Friedrichsholm,24799,Kreis Rendsburg-Eckernförde,Schleswig-Holstein
935243,01051034,Friedrichskoog,25718,Kreis Dithmarschen,Schleswig-Holstein
449902,13076038,Friedrichsruhe,19089,Landkreis Ludwigslust-Parchim,Mecklenburg-Vorpommern
1402987,01054033,Friedrichstadt,25840,Kreis Nordfriesland,Schleswig-Holstein
419191,10041511,Friedrichsthal,66299,Regionalverband Saarbrücken,Saarland
1318340,12060068,Friedrichswalde,16247,Landkreis Barnim,Brandenburg
1418657,01054034,Friedrich-Wilhelm-Lübke-Koog,25924,Kreis Nordfriesland,Schleswig-Holstein
452205,06634004,Frielendorf,34621,Schwalm-Eder-Kreis,Hessen
2818333,16067022,Friemar,99869,Landkreis Gotha,Thüringen
1342247,12063088,Friesack,14662,Landkreis Havelland,Brandenburg
422324,07132037,Friesenhagen,51598,Landkreis Altenkirchen,Rheinland-Pfalz
452996,08317031,Friesenheim,77948,Ortenaukreis,Baden-Württemberg
1245826,07339018,Friesenheim,55278,Landkreis Mainz-Bingen,Rheinland-Pfalz
445499,09777128,Friesenried,87654,Landkreis Ostallgäu,Bayern
1109689,03453007,Friesoythe,26169,Landkreis Cloppenburg,Niedersachsen
908346,08236019,Friolzheim,71292,Enzkreis,Baden-Württemberg
1231979,08327017,Frittlingen,78665,Landkreis Tuttlingen,Baden-Württemberg
452194,06634005,Fritzlar,34560,Schwalm-Eder-Kreis,Hessen
422238,14729140,Frohburg,04654,Landkreis Leipzig,Sachsen
1244184,08336025,Fröhnd,79677,Landkreis Lörrach,Baden-Württemberg
1246452,07336027,Frohnhofen,66903,Landkreis Kusel,Rheinland-Pfalz
158444,05978012,Fröndenberg/Ruhr,58730,Kreis Unna,Nordrhein-Westfalen
225499,06534009,Fronhausen,35112,Landkreis Marburg-Biedenkopf,Hessen
1241638,07140039,Fronhofen,55471,Rhein-Hunsrück-Kreis,Rheinland-Pfalz
2808129,08436096,Fronreute,88273,Landkreis Ravensburg,Baden-Württemberg
959897,09279115,Frontenhausen,84160,Landkreis Dingolfing-Landau,Bayern
535691,07141044,Frücht,56132,Rhein-Lahn-Kreis,Rheinland-Pfalz
1060422,07131022,Fuchshofen,53533,Landkreis Ahrweiler,Rheinland-Pfalz
975235,09377119,Fuchsmühl,95689,Landkreis Tirschenreuth,Bayern
383588,09672124,Fuchsstadt,97727,Landkreis Bad Kissingen,Bayern
936650,09181121,Fuchstal,86925,Landkreis Landsberg am Lech,Bayern
374321,13073025,Fuhlendorf,18356,Landkreis Vorpommern-Rügen,Mecklenburg-Vorpommern
423188,01060023,Fuhlendorf,24649,Kreis Segeberg,Schleswig-Holstein
1466110,01053031,Fuhlenhagen,21493,Kreis Herzogtum Lauenburg,Schleswig-Holstein
454863,06631009,Fulda,36037,Landkreis Fulda,Hessen
454863,06631009,Fulda,36039,Landkreis Fulda,Hessen
454863,06631009,Fulda,36041,Landkreis Fulda,Hessen
454863,06631009,Fulda,36043,Landkreis Fulda,Hessen
533664,06633008,Fuldabrück,34277,Landkreis Kassel,Hessen
532037,06633009,Fuldatal,34127,Landkreis Kassel,Hessen
532037,06633009,Fuldatal,34233,Landkreis Kassel,Hessen
1424394,13071036,Fünfseen,17213,Landkreis Mecklenburgische Seenplatte,Mecklenburg-Vorpommern
962646,09779148,Fünfstetten,86681,Landkreis Donau-Ries,Bayern
1244013,07133032,Fürfeld,55546,Landkreis Bad Kreuznach,Rheinland-Pfalz
